Model	Day	Contrast	Pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B	Significant_FDR_0_05	Direction
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.312552865166729	0.357202013859554	20.4357760526524	1.0821115213916e-08	5.41055760695802e-07	10.7354705839146	TRUE	Higher_in_numerator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.180699403299492	0.241014420057885	17.2302996526051	4.66365582874796e-08	1.16591395718699e-06	9.19202235284999	TRUE	Higher_in_numerator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_KRAS_SIGNALING_DN	0.0555052313148045	-0.151123589285647	11.3158568960451	1.59818680392736e-06	1.9977335049092e-05	5.38572148400291	TRUE	Higher_in_numerator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_INFLAMMATORY_RESPONSE	0.0410867875221258	0.168454907598081	11.6239054555985	1.28020765803006e-06	1.9977335049092e-05	5.6265362862186	TRUE	Higher_in_numerator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_NOTCH_SIGNALING	0.059613383732918	0.389581565341882	10.116055475896	4.00212571736553e-06	4.00212571736553e-05	4.38782211684064	TRUE	Higher_in_numerator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_MYC_TARGETS_V2	0.0544577921997335	0.50659531454937	8.76127586489716	1.2713961967038e-05	0.00010594968305865	3.12923516690994	TRUE	Higher_in_numerator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0392964699499763	0.231075660297202	8.0847403751442	2.3949984683728e-05	0.0001496874042733	2.43944343725318	TRUE	Higher_in_numerator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0279899760509991	0.297673841111952	8.11636079603642	2.32300179950219e-05	0.0001496874042733	2.47268662396595	TRUE	Higher_in_numerator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_TGF_BETA_SIGNALING	-0.0329062652230474	0.594244076719932	-7.17930270557002	5.98517761352129e-05	0.000332509867417849	1.44239777607035	TRUE	Higher_in_denominator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.0237198730771269	0.49501541795474	-6.8420380479985	8.39904840679011e-05	0.000419952420339505	1.06765412200054	TRUE	Higher_in_denominator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_PANCREAS_BETA_CELLS	0.01875664606637	-0.120838458229942	6.54831806529046	0.000119374888461875	0.00054261312937216	0.691965571921961	TRUE	Higher_in_numerator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_ANGIOGENESIS	-0.0339331965553675	0.599422668059118	-6.12906130846721	0.00019387118173004	0.000807796590541833	0.165802721483788	TRUE	Higher_in_denominator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_MITOTIC_SPINDLE	-0.0604541744078474	0.615346864529645	-5.86583059683721	0.000265879799169306	0.00100176178430733	-0.176370170443092	TRUE	Higher_in_denominator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_APICAL_SURFACE	0.020731057305716	0.219230343032478	5.82197431651675	0.000280493299606053	0.00100176178430733	-0.234286648966386	TRUE	Higher_in_numerator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_PROTEIN_SECRETION	-0.0345006421987817	0.575668031671809	-5.64471787796096	0.0003491240449016	0.00116374681633867	-0.471049463013329	TRUE	Higher_in_denominator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_DNA_REPAIR	0.0289201658673046	0.43213850173144	5.55323972727996	0.000391525201204396	0.00122351625376374	-0.594930476667865	TRUE	Higher_in_numerator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.0323144321174567	0.574341619729326	5.14752341829491	0.000660114773892779	0.00194151404086111	-1.15842348918948	TRUE	Higher_in_numerator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_COMPLEMENT	-0.010961583201461	0.256425060368237	-4.96431113701586	0.000792506018147544	0.0022014056059654	-1.37421509101441	TRUE	Higher_in_denominator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_E2F_TARGETS	-0.0312009728752213	0.641031121217767	-4.76773838399169	0.0010995255594469	0.00274881389861725	-1.70683627944525	TRUE	Higher_in_denominator
BoMac	Day1	Lineage_5_vs_Control	HALLMARK_GLYCOLYSIS	0.012706817655647	0.453834484397782	4.75775846427435	0.00105341982859177	0.00274881389861725	-1.67916501269642	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.239283645037628	0.357202013859554	15.6451836729855	1.05978295261693e-07	5.29891476308465e-06	8.3305869187944	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.130018846697332	0.241014420057885	12.3977370604159	7.4980616256739e-07	1.87451540641847e-05	6.22459864291331	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_MYC_TARGETS_V2	0.0685066434539532	0.50659531454937	11.0214824662167	1.98559348150814e-06	3.30932246918023e-05	5.16908552884534	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.0376805801265373	0.579427115984947	-9.4377607048659	6.52172534058695e-06	8.15215667573369e-05	3.86084096247602	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_PANCREAS_BETA_CELLS	0.0258178071046264	-0.120838458229942	9.01350977521154	1.01423144573772e-05	8.45192871448104e-05	3.39580136597781	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_APOPTOSIS	-0.0227353535078181	0.437187330907657	-8.9311348749417	9.53182206497155e-06	8.45192871448104e-05	3.43368656252681	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_TGF_BETA_SIGNALING	-0.0395144848574038	0.594244076719932	-8.62104666461122	1.4449282878841e-05	0.000103209163420293	3.01050116889043	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_KRAS_SIGNALING_UP	-0.0162371516295426	0.0362629939970365	-7.91689906426417	2.50699745606948e-05	0.000156687341004342	2.38292698680755	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_INFLAMMATORY_RESPONSE	0.026813235280028	0.168454907598081	7.58576006181847	3.926792364128e-05	0.000218155131340445	1.92223054172316	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_KRAS_SIGNALING_DN	0.0350388378450275	-0.151123589285647	7.14337127268771	6.21765931256454e-05	0.000310882965628227	1.42233725205066	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_BILE_ACID_METABOLISM	-0.0263541095466753	0.133466424684947	-6.93625376838627	7.76665114158798e-05	0.000353029597344908	1.18052469612328	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0210959900338178	0.606282104903709	6.5632496494001	0.000106979308480066	0.00044574711866694	0.808352820338299	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_MYC_TARGETS_V1	0.0317012960129188	0.796049050117317	6.49166971532164	0.000127297381830911	0.000489605314734274	0.643876343556465	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_ANGIOGENESIS	-0.0343834877970352	0.599422668059118	-6.21039354082391	0.000176162716981909	0.000629152560649674	0.291460036559088	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.026341054240154	0.285361566914835	-5.59761898452844	0.000370294881603191	0.00110982841272998	-0.512649985714194	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_PEROXISOME	-0.0197183856464137	0.315939886960424	-5.67962504862095	0.000334283303180721	0.00110982841272998	-0.402076026282065	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_HEME_METABOLISM	-0.0154517857529702	0.362807807632663	-5.55312544022672	0.000377341660328194	0.00110982841272998	-0.543803213225797	TRUE	Higher_in_denominator
