Model	Day	Contrast	Pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B	Significant_FDR_0_05	Direction
BoMac	Day1	M_bovis_vs_Control	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.239283645037628	0.357202013859554	15.6451836729855	1.05978295261693e-07	5.29891476308465e-06	8.3305869187944	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.130018846697332	0.241014420057885	12.3977370604159	7.4980616256739e-07	1.87451540641847e-05	6.22459864291331	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_MYC_TARGETS_V2	0.0685066434539532	0.50659531454937	11.0214824662167	1.98559348150814e-06	3.30932246918023e-05	5.16908552884534	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.0376805801265373	0.579427115984947	-9.4377607048659	6.52172534058695e-06	8.15215667573369e-05	3.86084096247602	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_APOPTOSIS	-0.0227353535078181	0.437187330907657	-8.9311348749417	9.53182206497155e-06	8.45192871448104e-05	3.43368656252681	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_PANCREAS_BETA_CELLS	0.0258178071046264	-0.120838458229942	9.01350977521154	1.01423144573772e-05	8.45192871448104e-05	3.39580136597781	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_TGF_BETA_SIGNALING	-0.0395144848574038	0.594244076719932	-8.62104666461122	1.4449282878841e-05	0.000103209163420293	3.01050116889043	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_KRAS_SIGNALING_UP	-0.0162371516295426	0.0362629939970365	-7.91689906426417	2.50699745606948e-05	0.000156687341004342	2.38292698680755	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_INFLAMMATORY_RESPONSE	0.026813235280028	0.168454907598081	7.58576006181847	3.926792364128e-05	0.000218155131340445	1.92223054172316	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_KRAS_SIGNALING_DN	0.0350388378450275	-0.151123589285647	7.14337127268771	6.21765931256454e-05	0.000310882965628227	1.42233725205066	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_BILE_ACID_METABOLISM	-0.0263541095466753	0.133466424684947	-6.93625376838627	7.76665114158798e-05	0.000353029597344908	1.18052469612328	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0210959900338178	0.606282104903709	6.5632496494001	0.000106979308480066	0.00044574711866694	0.808352820338299	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_MYC_TARGETS_V1	0.0317012960129188	0.796049050117317	6.49166971532164	0.000127297381830911	0.000489605314734274	0.643876343556465	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_ANGIOGENESIS	-0.0343834877970352	0.599422668059118	-6.21039354082391	0.000176162716981909	0.000629152560649674	0.291460036559088	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_PEROXISOME	-0.0197183856464137	0.315939886960424	-5.67962504862095	0.000334283303180721	0.00110982841272998	-0.402076026282065	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.026341054240154	0.285361566914835	-5.59761898452844	0.000370294881603191	0.00110982841272998	-0.512649985714194	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_HEME_METABOLISM	-0.0154517857529702	0.362807807632663	-5.55312544022672	0.000377341660328194	0.00110982841272998	-0.543803213225797	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_P53_PATHWAY	-0.0279244287441056	0.359642670908974	-5.43785381133338	0.00045317081639346	0.00125880782331517	-0.730750243814576	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.0163459680486525	0.49501541795474	-4.71502250271717	0.00116582069916778	0.00306794920833628	-1.75182346086371	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_APICAL_JUNCTION	-0.0107364838200136	0.353711402978723	-3.99621425557606	0.00322667647643845	0.00806669119109612	-2.84187226222984	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.0129247340192134	0.293989255987825	-3.94568354215936	0.0035643602416621	0.00823325114786489	-2.93830398292729	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_MYOGENESIS	-0.0168552440465458	0.257272101844448	-3.93480224715428	0.00362263050506055	0.00823325114786489	-2.9554677357592	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0118644928687977	0.479767572901988	3.30816668964072	0.00946075097949856	0.0205668499554316	-3.96350704801818	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0159372666867212	0.231075660297202	3.27888646526259	0.00990616975247842	0.0206378536509967	-4.01135844350885	TRUE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_XENOBIOTIC_METABOLISM	-0.0183112029072626	0.309609334907733	-2.98939296568218	0.0156824229581608	0.0313648459163216	-4.48631126528557	TRUE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.0122146287852281	0.28330838445352	-2.63457968117978	0.0277736779356511	0.0534109191070214	-5.0685919672324	FALSE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_APICAL_SURFACE	-0.00911280260729846	0.219230343032478	-2.55917978271905	0.0313824815725032	0.0581157066157466	-5.19154467604541	FALSE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_DNA_REPAIR	0.0128720961051182	0.43213850173144	2.47169521061154	0.0361654243476246	0.0645811149064725	-5.33355038697072	FALSE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_HEDGEHOG_SIGNALING	-0.012190894956245	0.271189630376448	-2.45000503771514	0.0374602051298193	0.0645865605686539	-5.36862897826132	FALSE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_COAGULATION	-0.00862398312690155	0.28660877209215	-2.27564342266567	0.0496903842357503	0.0828173070595838	-5.64826180012883	FALSE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.0136780894213082	0.574341619729326	2.17884954183306	0.0581020455500499	0.0937129766936289	-5.80126653305222	FALSE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_GLYCOLYSIS	0.00572861129459556	0.453834484397782	2.14493900943698	0.060745746824062	0.0949152294125969	-5.85098441574499	FALSE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.0143982364746658	0.518524359511695	-2.05215737462869	0.0712341758344095	0.107930569446075	-5.99846019294533	FALSE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_NOTCH_SIGNALING	0.0119666694693182	0.389581565341882	2.03067641245951	0.0737282677698977	0.108423923191026	-6.03149968558419	FALSE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_IL2_STAT5_SIGNALING	-0.00441247208089501	0.235876603966938	-1.76030951427514	0.112446231727943	0.160637473897061	-6.43420531554354	FALSE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_E2F_TARGETS	0.00989444979182297	0.641031121217767	1.51194477972246	0.16576751107175	0.23023265426632	-6.78109035734191	FALSE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_ALLOGRAFT_REJECTION	0.0045902401995952	0.17794056319046	1.47859326953488	0.174297237773875	0.234442053793966	-6.82527888931727	FALSE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_MITOTIC_SPINDLE	-0.0150871869928845	0.615346864529645	-1.46390028397408	0.178175960883414	0.234442053793966	-6.8445588526195	FALSE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.00369646232259335	0.297673841111952	-1.07187736868576	0.312428084800424	0.40054882666721	-7.3103594826813	FALSE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_G2M_CHECKPOINT	0.0083660591430228	0.640240954186334	0.998686666463583	0.344743767255381	0.430929709069226	-7.38545883224196	FALSE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_UV_RESPONSE_DN	0.0058821493556736	0.448384427854127	0.959554665223918	0.363024557815328	0.442712875384546	-7.42387918630455	FALSE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_UV_RESPONSE_UP	0.00404962221966942	0.40287183420533	0.909056390749817	0.387657754155779	0.461497326375928	-7.47161059163845	FALSE	Higher_in_numerator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_ANDROGEN_RESPONSE	-0.00435543363534596	0.499750916669475	-0.800393545026304	0.444655663253553	0.51704146889948	-7.56696237356614	FALSE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_PROTEIN_SECRETION	-0.0046465080910818	0.575668031671809	-0.760224321063388	0.467096140683924	0.530791068959005	-7.59956854889384	FALSE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_ADIPOGENESIS	-0.00226928082086508	0.417214503338325	-0.610695669068248	0.556918464488921	0.618798293876579	-7.70774250476604	FALSE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_HYPOXIA	-0.00184505879950292	0.366942040524179	-0.567825806962899	0.584417104721996	0.631406004023585	-7.73477709107448	FALSE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_FATTY_ACID_METABOLISM	-0.00180271317204123	0.370997572116613	-0.553879339498486	0.59352164378217	0.631406004023585	-7.74317856263152	FALSE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_COMPLEMENT	-0.00095063438950227	0.256425060368237	-0.430525846522553	0.677009990500376	0.705218740104558	-7.80908001865837	FALSE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_SPERMATOGENESIS	-0.00188173287589324	0.0798364849473698	-0.359660461826806	0.727622393069812	0.742471829663073	-7.83949458590709	FALSE	Higher_in_denominator
BoMac	Day1	M_bovis_vs_Control	HALLMARK_MTORC1_SIGNALING	-0.000788154338510316	0.629563775566341	-0.234178209609837	0.820123577574178	0.820123577574178	-7.88058231438951	FALSE	Higher_in_denominator
